subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
31,severe,2,4,299,0.0008030144963413477,3.3457303047180176,16.80026626586914,18.092309951782227,43.826568603515625,3.2537429332733154,28.87110710144043,0,0,0,0,0,0.0
31,severe,2,5,299,-0.0019930358976125717,3.7248075008392334,19.22292709350586,20.438810348510742,46.979366302490234,3.6587963104248047,32.97466278076172,0,0,0,0,0,0.0
31,severe,2,6,299,-0.0011261878535151482,3.70402455329895,17.245731353759766,19.345752716064453,43.725704193115234,3.546499013900757,34.04047393798828,0,0,0,0,0,0.0
31,severe,2,7,299,-0.00153416080866009,3.6886134147644043,17.412296295166016,19.586580276489258,50.92293930053711,3.5436506271362305,30.170610427856445,0,0,0,0,0,0.0
31,severe,2,8,299,-0.0030924463644623756,3.9978511333465576,17.433849334716797,20.674367904663086,62.35218811035156,3.7052993774414062,40.99603271484375,0,0,0,0,0,0.0
31,severe,2,9,299,-0.0018036110559478402,4.456067085266113,21.221004486083984,24.272470474243164,67.19961547851562,4.211994171142578,42.034759521484375,0,0,0,0,0,0.0
31,severe,2,10,299,0.004553563427180052,6.509324550628662,24.008522033691406,27.84963607788086,146.0016632080078,5.328260898590088,79.22197723388672,0,0,0,0,0,0.0
31,severe,2,11,299,-0.015469759702682495,7.384850978851318,31.449024200439453,34.16202926635742,119.6686782836914,6.630305767059326,62.76783752441406,0,0,0,0,0,0.0
31,severe,2,12,299,0.02861984260380268,5.5766282081604,23.382408142089844,26.75271987915039,89.38548278808594,5.033479690551758,62.31648635864258,0,0,0,0,0,0.0
31,severe,2,13,299,-0.0025630465243011713,6.25809907913208,33.43922805786133,35.243343353271484,81.567626953125,6.143147945404053,48.52677917480469,0,0,0,0,0,0.0
31,severe,2,14,299,-0.005079600494354963,4.489511489868164,22.288881301879883,24.79601287841797,54.953590393066406,4.302798271179199,42.25667953491211,0,0,0,0,0,0.0
31,severe,2,15,299,-0.0041770339012146,6.154505729675293,32.89283752441406,35.24789810180664,85.80760192871094,5.967642784118652,54.005348205566406,0,0,0,0,0,0.0
31,severe,2,16,299,0.0006597289466299117,3.7483134269714355,17.761520385742188,19.002439498901367,38.06543731689453,3.6673803329467773,27.889585494995117,0,0,0,0,0,0.0
31,severe,2,17,299,0.00016586876881774515,3.938671827316284,18.9434757232666,19.81784439086914,40.05815887451172,3.872035264968872,30.160947799682617,0,0,0,0,0,0.0
31,severe,2,18,299,0.003067702054977417,4.275287628173828,20.14666175842285,21.53681755065918,45.84947204589844,4.14247989654541,33.108463287353516,0,0,0,0,0,0.0
31,severe,2,19,299,0.0002528692129999399,5.227510929107666,23.182079315185547,26.389551162719727,67.478271484375,4.909891128540039,51.70687484741211,0,0,0,0,0,0.0
31,severe,2,20,299,-0.009556662291288376,5.356684684753418,21.811973571777344,26.137022018432617,84.90899658203125,4.973932266235352,49.720943450927734,0,0,0,0,0,0.0
31,severe,2,21,299,0.0024387079756706953,4.521739959716797,17.97394561767578,22.17013168334961,68.207275390625,4.0805745124816895,52.76033401489258,0,0,0,0,0,0.0
31,severe,2,22,299,-0.0006156103336252272,3.9270222187042236,18.314821243286133,19.72246742248535,44.16053009033203,3.819333076477051,28.66679573059082,0,0,0,0,0,0.0
